site_id,site_on,site_at,city_id,site_ada_accessible,site_ada_5x8_pad,site_longitude,site_latitude,node_id,site_sign,site_shelter,site_hfn
53940,3RD AVE S,7TH ST S - ARRIVE,MINNEAPOLIS,Y,Y,-93.268181,44.975263,AR3A,Y,N,N
19285,3RD AVE S,9TH ST S,MINNEAPOLIS,Y,Y,-93.269802,44.973103,,Y,N,N
53938,3RD AVE S,9TH ST S,MINNEAPOLIS,Y,Y,-93.26978,44.973339,,Y,N,N
17766,3RD AVE S,FRANKLIN AVE / 19TH ST E,MINNEAPOLIS,Y,Y,-93.272672,44.963608,,Y,N,N
17765,3RD AVE S,FRANKLIN AVE E,MINNEAPOLIS,Y,N,-93.272663,44.962604,3AFR,Y,Y,N
17706,3RD AVE S,FRANKLIN AVE E,MINNEAPOLIS,Y,N,-93.272806,44.962598,3AFR,Y,N,N
47783,3RD AVE S,SOUTH ST W,SOUTH SAINT PAUL,Y,N,-93.037487,44.865553,,Y,N,N
51382,3RD AVE S,WASHINGTON AVE,MINNEAPOLIS,Y,Y,-93.263697,44.980281,,Y,Y,N
54076,3RD AVE S NODE,16TH ST E,MINNEAPOLIS,Y,N,-93.272537,44.967104,3A16,Y,N,N
54075,3RD AVE S NODE,16TH ST E,MINNEAPOLIS,Y,N,-93.272522,44.967205,3A16,Y,N,N
54072,3RD AVE S NODE,3RD ST S,MINNEAPOLIS,Y,Y,-93.269101,44.981997,3A3S,Y,N,N
54071,3RD AVE S NODE,3RD ST S,MINNEAPOLIS,Y,N,-93.268913,44.982297,3A3S,Y,N,N
54074,3RD AVE S NODE,7TH ST S,MINNEAPOLIS,Y,Y,-93.274877,44.977873,3A7S,Y,Y,N
54073,3RD AVE S NODE,7TH ST S,MINNEAPOLIS,Y,Y,-93.275914,44.977237,3A7S,Y,Y,N
19044,3RD ST,10TH AVE,SAINT PAUL PARK,Y,N,-92.997802,44.840293,,Y,N,N
18969,3RD ST,10TH AVE,SAINT PAUL PARK,Y,N,-92.997948,44.840474,,Y,N,N
42654,3RD ST,10TH AVE / 11TH AVE,SAINT PAUL PARK,Y,N,-92.997933,44.839492,,Y,N,N
19043,3RD ST,11TH AVE,SAINT PAUL PARK,Y,N,-92.997771,44.838427,,Y,N,N
18970,3RD ST,11TH AVE,SAINT PAUL PARK,Y,N,-92.997918,44.838608,,Y,N,N
43505,3RD ST,2ND AVE,NEWPORT,Y,N,-92.998125,44.856688,,Y,N,N
19049,3RD ST,3RD ST,SAINT PAUL PARK,Y,N,-92.997632,44.849167,,Y,N,N
18964,3RD ST,3RD ST,SAINT PAUL PARK,Y,N,-92.997612,44.849373,,Y,N,N
19047,3RD ST,7TH AVE,SAINT PAUL PARK,Y,N,-92.99789,44.845888,,Y,N,N
18966,3RD ST,7TH AVE,SAINT PAUL PARK,Y,N,-92.998037,44.846069,,Y,N,N
19046,3RD ST,8TH AVE,SAINT PAUL PARK,Y,N,-92.997859,44.844022,,Y,N,N
18967,3RD ST,8TH AVE,SAINT PAUL PARK,Y,N,-92.998006,44.844203,,Y,N,N
19045,3RD ST,9TH AVE,SAINT PAUL PARK,Y,N,-92.997829,44.842159,,Y,N,N
18968,3RD ST,9TH AVE,SAINT PAUL PARK,Y,N,-92.997975,44.84234,,Y,N,N
42655,3RD ST,BROADWAY AVE,SAINT PAUL PARK,Y,N,-92.997906,44.84842,,Y,N,N
19048,3RD ST,BROADWAY AVE,SAINT PAUL PARK,Y,N,-92.997921,44.847781,,Y,N,N
18965,3RD ST,BROADWAY AVE,SAINT PAUL PARK,Y,N,-92.998064,44.847962,,Y,N,N
18971,3RD ST,PULLMAN AVE,SAINT PAUL PARK,Y,N,-92.997887,44.836718,3PUL,Y,N,N
3176,3RD ST E,#1956,SAINT PAUL,Y,N,-93.017745,44.956721,,Y,N,N
3226,3RD ST E,#1961,SAINT PAUL,Y,N,-93.017641,44.956823,,Y,N,N
3223,3RD ST E,#2145,SAINT PAUL,Y,N,-93.010101,44.956813,,Y,N,N
3212,3RD ST E,#2146,SAINT PAUL,Y,N,-93.010167,44.956708,,Y,N,N
3247,3RD ST E,ARCADE ST,SAINT PAUL,Y,N,-93.065741,44.9568,,Y,N,N
3155,3RD ST E,ARCADE ST,SAINT PAUL,Y,N,-93.065996,44.956695,,Y,N,N
3233,3RD ST E,BARCLAY ST,SAINT PAUL,Y,N,-93.037353,44.956845,,Y,N,N
3168,3RD ST E,BARCLAY ST,SAINT PAUL,Y,N,-93.037608,44.956741,,Y,N,N
3249,3RD ST E,BATES AVE,SAINT PAUL,Y,N,-93.068738,44.95584,,Y,N,N
3153,3RD ST E,BATES AVE,SAINT PAUL,Y,N,-93.068862,44.955648,,Y,N,N
3235,3RD ST E,BIRMINGHAM ST,SAINT PAUL,Y,N,-93.03937,44.956842,,Y,N,N
3167,3RD ST E,BIRMINGHAM ST,SAINT PAUL,Y,N,-93.039625,44.956738,,Y,N,N
3238,3RD ST E,CLARENCE ST,SAINT PAUL,Y,N,-93.043459,44.956835,,Y,N,N
3165,3RD ST E,CLARENCE ST,SAINT PAUL,Y,N,-93.043714,44.956731,,Y,N,N
3244,3RD ST E,CYPRESS ST,SAINT PAUL,Y,N,-93.058217,44.956801,,Y,N,N
3158,3RD ST E,CYPRESS ST,SAINT PAUL,Y,N,-93.058487,44.956697,,Y,N,N
3243,3RD ST E,EARL ST,SAINT PAUL,Y,N,-93.055659,44.956811,,Y,N,N
53987,3RD ST E,EARL ST,SAINT PAUL,Y,N,-93.055612,44.956706,,Y,N,N
3159,3RD ST E,EARL ST,SAINT PAUL,Y,N,-93.055914,44.956706,,Y,N,N
3164,3RD ST E,ENGLISH ST,SAINT PAUL,Y,N,-93.045418,44.95673,,Y,N,N
3236,3RD ST E,ETNA ST,SAINT PAUL,Y,N,-93.041492,44.95683,,Y,N,N
3166,3RD ST E,ETNA ST,SAINT PAUL,Y,N,-93.041387,44.95674,,Y,N,N
3229,3RD ST E,FLANDRAU ST,SAINT PAUL,Y,N,-93.02765,44.956835,,Y,N,N
3172,3RD ST E,FLANDRAU ST,SAINT PAUL,Y,N,-93.027924,44.95673,3SWB,Y,N,N
3245,3RD ST E,FOREST ST,SAINT PAUL,Y,N,-93.060752,44.956794,,Y,N,N
3157,3RD ST E,FOREST ST,SAINT PAUL,Y,N,-93.061007,44.95669,,Y,N,N
3231,3RD ST E,GERMAIN ST,SAINT PAUL,Y,N,-93.032774,44.956852,,Y,N,N
3170,3RD ST E,GERMAIN ST,SAINT PAUL,Y,N,-93.033044,44.956748,,Y,N,N
56191,3RD ST E,GOTZIAN ST,SAINT PAUL,Y,N,-93.047773,44.956826,,Y,N,N
56187,3RD ST E,GOTZIAN ST,SAINT PAUL,Y,N,-93.048026,44.95672,,Y,N,N
3161,3RD ST E,GRIFFITH ST,SAINT PAUL,Y,N,-93.050078,44.956717,,Y,N,N
3241,3RD ST E,HANCOCK ST,SAINT PAUL,Y,N,-93.049823,44.956822,,Y,N,N
13643,3RD ST E,HAZEL ST,SAINT PAUL,Y,N,-93.020079,44.956833,3SWB,Y,N,N
3175,3RD ST E,HAZEL ST,SAINT PAUL,Y,N,-93.020334,44.956729,,Y,N,N
3169,3RD ST E,HAZELWOOD ST,SAINT PAUL,Y,N,-93.035568,44.956753,,Y,N,N
3232,3RD ST E,HAZELWOOD ST,SAINT PAUL,Y,N,-93.03527,44.956857,,Y,N,N
3213,3RD ST E,HOWARD ST,SAINT PAUL,Y,N,-93.00827,44.956709,,Y,N,N
3239,3RD ST E,JOHNSON PKWY,SAINT PAUL,Y,N,-93.045484,44.956834,,Y,N,N
3230,3RD ST E,KENNARD ST,SAINT PAUL,Y,N,-93.030219,44.956853,,Y,N,N
3171,3RD ST E,KENNARD ST,SAINT PAUL,Y,N,-93.030498,44.956749,,Y,N,N
3250,3RD ST E,MARIA AVE,SAINT PAUL,Y,N,-93.070345,44.955066,3MAR,Y,N,N
3152,3RD ST E,MARIA AVE,SAINT PAUL,Y,N,-93.070468,44.954873,3MAR,Y,N,N
3246,3RD ST E,MENDOTA AVE,SAINT PAUL,Y,N,-93.063353,44.956785,,Y,N,N
3156,3RD ST E,MENDOTA AVE,SAINT PAUL,Y,N,-93.063607,44.95668,,Y,N,N
13640,3RD ST E,PEDERSEN ST,SAINT PAUL,Y,N,-93.012513,44.95681,,Y,N,N
52507,3RD ST E,PEDERSEN ST,SAINT PAUL,Y,N,-93.012737,44.956705,,Y,N,N
13641,3RD ST E,RUTH ST,SAINT PAUL,Y,Y,-93.015025,44.956815,,N,N,N
3177,3RD ST E,RUTH ST,SAINT PAUL,Y,N,-93.01528,44.956711,,Y,N,N
13644,3RD ST E,VAN DYKE ST,SAINT PAUL,Y,N,-93.0229,44.956844,,Y,N,N
3174,3RD ST E,VAN DYKE ST,SAINT PAUL,Y,N,-93.023036,44.95674,,Y,N,N
